s,name,country_name
http://www.wikidata.org/entity/Q30595870,Sultan Abu Bakar Museum,Malaysia
http://www.wikidata.org/entity/Q30595890,National Balloon Museum,United States of America
http://www.wikidata.org/entity/Q306000,Abbasi Hotel,Iran
http://www.wikidata.org/entity/Q30601012,Elgin Museum,United Kingdom
http://www.wikidata.org/entity/Q3060490,Euralille,France
http://www.wikidata.org/entity/Q30609647,Aquatarium,Canada
http://www.wikidata.org/entity/Q306146,Silvacane Abbey,France
http://www.wikidata.org/entity/Q3061473,Vizcayne,United States of America
http://www.wikidata.org/entity/Q306155,Le Thoronet Abbey,France
http://www.wikidata.org/entity/Q30621560,Byker Viaduct,United Kingdom
http://www.wikidata.org/entity/Q30621566,Byker Bridge,United Kingdom
http://www.wikidata.org/entity/Q30621599,Athens Olympic Tennis Centre Main Court,Greece
http://www.wikidata.org/entity/Q30621754,Olympus Dam,United States of America
http://www.wikidata.org/entity/Q30623909,Milas Museum,Turkey
http://www.wikidata.org/entity/Q30624100,Cahit Sıtkı Tarancı Museum,Turkey
http://www.wikidata.org/entity/Q30624138,Ziya Gökalp Museum,Turkey
http://www.wikidata.org/entity/Q306256,Abbesses,France
http://www.wikidata.org/entity/Q30626050,Indian Timothy Memorial Bridge,United States of America
http://www.wikidata.org/entity/Q30633929,Luna Gardens,Philippines
http://www.wikidata.org/entity/Q30644484,Hotel Manger,United States of America
http://www.wikidata.org/entity/Q306604,Filmmuseum Austria,Austria
http://www.wikidata.org/entity/Q3066771,U.S. Bank Centre,United States of America
http://www.wikidata.org/entity/Q3068993,Fermi,Italy
http://www.wikidata.org/entity/Q306978,Eastern Qing Tombs,People's Republic of China
http://www.wikidata.org/entity/Q3069905,Ontario Tower,United Kingdom
http://www.wikidata.org/entity/Q3070493,Pan Peninsula,United Kingdom
http://www.wikidata.org/entity/Q307268,Abd al Kuri,Yemen
http://www.wikidata.org/entity/Q3072956,First National Bank,United States of America
http://www.wikidata.org/entity/Q3074955,Folie Saint James,France
http://www.wikidata.org/entity/Q3075131,Folsom Field,United States of America
http://www.wikidata.org/entity/Q3075435,Fondation Dosne-Thiers,France
http://www.wikidata.org/entity/Q3075435,Fondation Dosne-Thiers,France
http://www.wikidata.org/entity/Q3075489,Louis Vuitton Foundation,France
http://www.wikidata.org/entity/Q3076575,Pamir National Park,Tajikistan
http://www.wikidata.org/entity/Q3077344,Ōminesan-ji,Japan
http://www.wikidata.org/entity/Q3077822,Fort Crawford,United States of America
http://www.wikidata.org/entity/Q3077928,Fort Lupin,France
http://www.wikidata.org/entity/Q3077950,Fort Montbarey,France
http://www.wikidata.org/entity/Q3077962,fort National,France
http://www.wikidata.org/entity/Q3078258,São Marcelo Fort,Brazil
http://www.wikidata.org/entity/Q3078303,Peranakan Museum,Singapore
http://www.wikidata.org/entity/Q3078389,Fort l'Écluse,France
http://www.wikidata.org/entity/Q3078453,Porta Macedonia,North Macedonia
http://www.wikidata.org/entity/Q3079408,Fosse Dionne,France
http://www.wikidata.org/entity/Q3079894,Guardian Building,United States of America
http://www.wikidata.org/entity/Q3080144,Fourth and Madison Building,United States of America
http://www.wikidata.org/entity/Q3080199,Fox Theatre,United States of America
http://www.wikidata.org/entity/Q3080218,Kanjizaiō-in,Japan
http://www.wikidata.org/entity/Q3080489,Ryōgoku Bridge,Japan
http://www.wikidata.org/entity/Q3081510,West Pier,United Kingdom
http://www.wikidata.org/entity/Q3081773,Kōdōkan,Japan
http://www.wikidata.org/entity/Q3082765,Nanjing Yangtze River Bridge,People's Republic of China
http://www.wikidata.org/entity/Q3084218,Qatar National Museum,Qatar
http://www.wikidata.org/entity/Q3084238,Macao Science Center,People's Republic of China
http://www.wikidata.org/entity/Q308447,Abdoun Bridge,Jordan
http://www.wikidata.org/entity/Q3085334,Malleco Viaduct,Chile
http://www.wikidata.org/entity/Q3087217,Ribaucourt metro station,Belgium
http://www.wikidata.org/entity/Q3087261,Rogier metro station,Belgium
http://www.wikidata.org/entity/Q3087671,Metropol Parasol,Spain
http://www.wikidata.org/entity/Q308805,Yungang Grottoes,People's Republic of China
http://www.wikidata.org/entity/Q308807,Acacus Mountains,Libya
http://www.wikidata.org/entity/Q3089080,Angostura Bridge,Venezuela
http://www.wikidata.org/entity/Q3089169,Fremantle Prison,Australia
http://www.wikidata.org/entity/Q3089169,Fremantle Prison,Australia
http://www.wikidata.org/entity/Q308928,Kreuzberg,Germany
http://www.wikidata.org/entity/Q308987,Guiana Space Centre,France
http://www.wikidata.org/entity/Q3090076,Tour Ariane,France
http://www.wikidata.org/entity/Q3090088,Tour Égée,France
http://www.wikidata.org/entity/Q3090101,Tour Initiale,France
http://www.wikidata.org/entity/Q3090112,Tour Pleyel,France
http://www.wikidata.org/entity/Q3090121,Tour France,France
http://www.wikidata.org/entity/Q309388,Natural History Museum,Greece
http://www.wikidata.org/entity/Q309388,Natural History Museum,Italy
http://www.wikidata.org/entity/Q309388,Natural History Museum,Pakistan
http://www.wikidata.org/entity/Q309388,Natural History Museum,United Kingdom
http://www.wikidata.org/entity/Q30942173,Hong Kong News-Expo,People's Republic of China
http://www.wikidata.org/entity/Q309426,Kasubi Tombs,Uganda
http://www.wikidata.org/entity/Q3095725,Edmonds station,Canada
http://www.wikidata.org/entity/Q3095806,Issy,France
http://www.wikidata.org/entity/Q3095942,Bayonne railway station,France
http://www.wikidata.org/entity/Q3096443,Laval railway station,France
http://www.wikidata.org/entity/Q3096762,La Borne Blanche,France
http://www.wikidata.org/entity/Q3097206,Nice-Saint-Augustin,France
http://www.wikidata.org/entity/Q3098103,Yonkers station,United States of America
http://www.wikidata.org/entity/Q3098149,Les Ardoines,France
http://www.wikidata.org/entity/Q3098218,Gare du Havre,France
http://www.wikidata.org/entity/Q3098911,Stuyvesant High School,United States of America
http://www.wikidata.org/entity/Q3100067,Gedong Kirtya,Indonesia
http://www.wikidata.org/entity/Q3100560,Ponts Jumeaux,France
http://www.wikidata.org/entity/Q3101943,Tycho Brahe Planetarium,Denmark
http://www.wikidata.org/entity/Q3103913,Gerald R. Ford Presidential Museum,United States of America
http://www.wikidata.org/entity/Q310719,iSimangaliso Wetland Park,South Africa
http://www.wikidata.org/entity/Q3108515,Ravenglass Roman Bath House,United Kingdom
http://www.wikidata.org/entity/Q3109593,Willis Building,United Kingdom
http://www.wikidata.org/entity/Q3110,San Salvador,Italy
http://www.wikidata.org/entity/Q31140,Aluche,Spain
http://www.wikidata.org/entity/Q3114903,Grande Bibliothèque,Canada
http://www.wikidata.org/entity/Q3115094,Strasbourg Mosque,France
http://www.wikidata.org/entity/Q311581,Ramesseum,Egypt
http://www.wikidata.org/entity/Q3116157,Greenwood,Canada
http://www.wikidata.org/entity/Q3116198,Universitate metro station,Romania
http://www.wikidata.org/entity/Q3116206,Republica metro station,Romania
http://www.wikidata.org/entity/Q3116212,Piața Romană metro station,Romania
http://www.wikidata.org/entity/Q3116217,Pantelimon metro station,Romania
http://www.wikidata.org/entity/Q3117510,Mather Tower,United States of America
http://www.wikidata.org/entity/Q3119683,Stavropoleos Monastery,Romania
http://www.wikidata.org/entity/Q3120855,Torre Colpatria,Colombia
http://www.wikidata.org/entity/Q3121386,Jurong East MRT station,Singapore
http://www.wikidata.org/entity/Q312220,Zagreb Cathedral,Croatia
http://www.wikidata.org/entity/Q3125027,Nihonbashi Mitsui Tower,Japan
http://www.wikidata.org/entity/Q3127656,Harold Washington Library,United States of America
http://www.wikidata.org/entity/Q313,Venus,Canada
http://www.wikidata.org/entity/Q3131134,Henri Fréville,France
http://www.wikidata.org/entity/Q3132598,Henry B. Plant Museum,United States of America
http://www.wikidata.org/entity/Q3133093,Písek Stone Bridge,Czech Republic
http://www.wikidata.org/entity/Q3133325,Medellín Metropolitan Theatre,Colombia
http://www.wikidata.org/entity/Q3133340,Trump Palace Condominiums,United States of America
http://www.wikidata.org/entity/Q31347,Grand Canal,People's Republic of China
http://www.wikidata.org/entity/Q3135546,Hilal,Turkey
http://www.wikidata.org/entity/Q313587,Dortmund Airport,Germany
http://www.wikidata.org/entity/Q3135924,Saraswathi Mahal Library,India
http://www.wikidata.org/entity/Q3140476,Horace Wilkinson Bridge,United States of America
http://www.wikidata.org/entity/Q314084,Chorin Abbey,Germany
http://www.wikidata.org/entity/Q314159,Rennsteig Tunnel,Germany
http://www.wikidata.org/entity/Q31416,Antoniev Monastery,Russia
http://www.wikidata.org/entity/Q314441,Museum Ostwall,Germany
http://www.wikidata.org/entity/Q314515,Hardanger Bridge,Norway
http://www.wikidata.org/entity/Q314517,Fulda Cathedral,Germany
http://www.wikidata.org/entity/Q3145454,Clarendon Hotel,United States of America
http://www.wikidata.org/entity/Q3145589,Hôtel Martinez,France
http://www.wikidata.org/entity/Q3145697,Windsor Hotel,United States of America
http://www.wikidata.org/entity/Q314596,Rappbode Dam,Germany
http://www.wikidata.org/entity/Q3146112,Albany City Hall,United States of America
http://www.wikidata.org/entity/Q3146310,Hotel Belvédère du Rayon Vert,France
http://www.wikidata.org/entity/Q3147778,Idaho Potato Museum,United States of America
http://www.wikidata.org/entity/Q314818,New Chambers,Germany
http://www.wikidata.org/entity/Q3149058,Lavirotte Building,France
http://www.wikidata.org/entity/Q314940,Bietigheim Enz Valley Viaduct,Germany
http://www.wikidata.org/entity/Q314955,Hannover Messe/Laatzen station,Germany
http://www.wikidata.org/entity/Q315050,Afghan Museum,Germany
http://www.wikidata.org/entity/Q315089,Schloss Drachenburg,Germany
http://www.wikidata.org/entity/Q3151766,Institut Lumière,France
http://www.wikidata.org/entity/Q3152229,Institut et Musée Voltaire,Switzerland
http://www.wikidata.org/entity/Q315240,Mannheim Observatory,Germany
http://www.wikidata.org/entity/Q3153055,InterContinental San Francisco,United States of America
http://www.wikidata.org/entity/Q315499,Moselle Viaduct,Germany
http://www.wikidata.org/entity/Q315624,Münchner Freiheit,Germany
http://www.wikidata.org/entity/Q315644,Deutscher Dom,Germany
http://www.wikidata.org/entity/Q315644,Deutscher Dom,Germany
http://www.wikidata.org/entity/Q315694,French Cathedral,Germany
http://www.wikidata.org/entity/Q315696,ÖVB Arena,Germany
http://www.wikidata.org/entity/Q3157332,Jack Trice Stadium,United States of America
http://www.wikidata.org/entity/Q315745,Mannesmann Tower,Germany
http://www.wikidata.org/entity/Q315841,Mittenwald Railway,Austria
http://www.wikidata.org/entity/Q315841,Mittenwald Railway,Germany
http://www.wikidata.org/entity/Q315889,Lambach Abbey,Austria
http://www.wikidata.org/entity/Q315894,Klingspor Museum,Germany
http://www.wikidata.org/entity/Q316021,Haus des Rundfunks,Germany
http://www.wikidata.org/entity/Q3161356,James R. Thompson Center,United States of America
http://www.wikidata.org/entity/Q316137,Melanchthonhaus,Germany
http://www.wikidata.org/entity/Q316137,Melanchthonhaus,Germany
http://www.wikidata.org/entity/Q316137,Melanchthonhaus,Germany
http://www.wikidata.org/entity/Q3161374,James River Bridge,United States of America
http://www.wikidata.org/entity/Q316178,Schwanenburg,Germany
http://www.wikidata.org/entity/Q316233,MediaPark,Germany
http://www.wikidata.org/entity/Q3162836,Phare Tower,France
http://www.wikidata.org/entity/Q316294,Wippra Dam,Germany
http://www.wikidata.org/entity/Q316298,Ottoneum,Germany
http://www.wikidata.org/entity/Q316346,Goliath transmitter,Russia
http://www.wikidata.org/entity/Q316377,Mülheim Bridge,Germany
http://www.wikidata.org/entity/Q316403,Hof Central Station,Germany
http://www.wikidata.org/entity/Q31656,Madejski Stadium,United Kingdom
http://www.wikidata.org/entity/Q316679,Niederrheinstadion,Germany
http://www.wikidata.org/entity/Q31670,Kiyan Prince Foundation Stadium,United Kingdom
http://www.wikidata.org/entity/Q316851,Duwisib Castle,Namibia
http://www.wikidata.org/entity/Q316943,Eutin Castle,Germany
http://www.wikidata.org/entity/Q316976,Deutz Suspension Bridge,Germany
http://www.wikidata.org/entity/Q3170034,Jean-Talon,Canada
http://www.wikidata.org/entity/Q317034,International Commerce Centre,People's Republic of China
http://www.wikidata.org/entity/Q317080,Rosenstein Castle,Germany
http://www.wikidata.org/entity/Q317091,Bellevue Palace,Germany
http://www.wikidata.org/entity/Q3171723,Sri Baduga Museum,Indonesia
http://www.wikidata.org/entity/Q317207,General Rafael Urdaneta Bridge,Venezuela
http://www.wikidata.org/entity/Q317323,Victoria Falls Bridge,Zambia
http://www.wikidata.org/entity/Q317323,Victoria Falls Bridge,Zimbabwe
http://www.wikidata.org/entity/Q317394,Wilhelm Palais,Germany
http://www.wikidata.org/entity/Q317398,Kunstmuseum Stuttgart,Germany
http://www.wikidata.org/entity/Q3174567,Plaza Miserere,Argentina
http://www.wikidata.org/entity/Q317508,Vanšu Bridge,Latvia
http://www.wikidata.org/entity/Q3175922,Parliament Buildings,United Kingdom
http://www.wikidata.org/entity/Q3176133,Louvre Abu Dhabi,United Arab Emirates
http://www.wikidata.org/entity/Q317693,Westerholt Power Station,Germany
http://www.wikidata.org/entity/Q3177235,Seattle Municipal Tower,United States of America
http://www.wikidata.org/entity/Q3177458,La Pyramide Inversée,France
http://www.wikidata.org/entity/Q3177820,Eastbourne Pier,United Kingdom
http://www.wikidata.org/entity/Q317892,St.-Pauli-Theater,Germany
http://www.wikidata.org/entity/Q317908,Staatstheater Mainz,Germany
http://www.wikidata.org/entity/Q3179251,Trinidad History Museum,United States of America
http://www.wikidata.org/entity/Q3179279,Jison-in,Japan
http://www.wikidata.org/entity/Q3179563,Joan C. Edwards Stadium,United States of America
http://www.wikidata.org/entity/Q317959,Dankwarderode Castle,Germany
http://www.wikidata.org/entity/Q3180012,Yekaterinburg Railway station,Russia
http://www.wikidata.org/entity/Q318043,Craven Cottage,United Kingdom
http://www.wikidata.org/entity/Q31808,Nordsøen Oceanarium,Denmark
http://www.wikidata.org/entity/Q318120,Mitsubishi Electric Halle,Germany
http://www.wikidata.org/entity/Q3181342,María Cristina Bridge,Spain
http://www.wikidata.org/entity/Q318181,Gobustan National Park,Azerbaijan
http://www.wikidata.org/entity/Q3181816,Leal Senado Building,People's Republic of China
http://www.wikidata.org/entity/Q3182054,Dom Pedro V Theatre,People's Republic of China
http://www.wikidata.org/entity/Q3182244,Pipera metro station,Romania
http://www.wikidata.org/entity/Q3182264,John Paul Jones Cottage Museum,United Kingdom
http://www.wikidata.org/entity/Q318228,Landrücken Tunnel,Germany
http://www.wikidata.org/entity/Q3182302,Gotland Museum,Sweden
http://www.wikidata.org/entity/Q3183551,Jones AT&T Stadium,United States of America
http://www.wikidata.org/entity/Q3183579,Adana railway station,Turkey
http://www.wikidata.org/entity/Q318422,Quiriguá,Guatemala
http://www.wikidata.org/entity/Q3185653,Joseph Smith Memorial Building,United States of America
http://www.wikidata.org/entity/Q3185653,Joseph Smith Memorial Building,United States of America
http://www.wikidata.org/entity/Q318577,Abelines Gård,Denmark
http://www.wikidata.org/entity/Q318614,Rheinisches Landesmuseum Bonn,Germany
http://www.wikidata.org/entity/Q3186873,Wibautstraat metro station,Netherlands
http://www.wikidata.org/entity/Q318809,German Emigration Center,Germany
http://www.wikidata.org/entity/Q319110,Luisium,Germany
http://www.wikidata.org/entity/Q3192658,Ponte Giacomo Matteotti,Italy
http://www.wikidata.org/entity/Q319281,Christuskirche,Germany
http://www.wikidata.org/entity/Q319281,Christuskirche,Germany
http://www.wikidata.org/entity/Q319296,Madara Rider,Bulgaria
http://www.wikidata.org/entity/Q319387,ISS Dome,Germany
http://www.wikidata.org/entity/Q3194232,Little India MRT station,Singapore
http://www.wikidata.org/entity/Q319652,Atlantica SuperSplash,Austria
http://www.wikidata.org/entity/Q319652,Atlantica SuperSplash,Germany
http://www.wikidata.org/entity/Q319654,LaGuardia Airport,United States of America
http://www.wikidata.org/entity/Q3197197,Kinpu Shrine,Japan
http://www.wikidata.org/entity/Q3197288,Christiansfeld,Denmark
http://www.wikidata.org/entity/Q319821,Liberty Island,United States of America
http://www.wikidata.org/entity/Q319841,Luxor Temple,Egypt
http://www.wikidata.org/entity/Q319841,Luxor Temple,Egypt
http://www.wikidata.org/entity/Q319850,Flehe Bridge,Germany
